,donorID,province,region,gender,language,number_of_campaigns,total_amount,Q1_Donations,Q2_Donations,Q3_Donations,Q4_Donations,days_since_contributed,mean,min,max,Q1_Max,Q2_Max,Q3_Max,Q4_Max,Q1_Mean,Q2_Mean,Q3_Mean,Q4_Mean,Q1_Amount,Q2_Amount,Q3_Amount,Q4_Amount,Q1_Min,Q2_Min,Q3_Min,Q4_Min,age,age-group,amount,has_contributed
15062,125224,West Flanders,Flanders,F,NL,2.0,91.0,,1.0,1.0,,569.0,45.5,41.0,50.0,,41.0,50.0,,,41.0,50.0,,,41.0,50.0,,,41.0,50.0,,52,50,,0
15063,125225,West Flanders,Flanders,F,NL,3.0,133.75,1.0,,1.0,1.0,2923.0,44.583333333333336,30.0,53.75,53.75,,30.0,50.0,53.75,,30.0,50.0,53.75,,30.0,50.0,53.75,,30.0,50.0,38,30,,0
15064,125231,West Flanders,Flanders,M,NL,5.0,136.0,1.0,1.0,1.0,2.0,1123.0,27.2,10.0,39.0,25.0,39.0,30.0,32.0,25.0,39.0,30.0,21.0,25.0,39.0,30.0,42.0,25.0,39.0,30.0,10.0,49,40,,0
15065,125232,East Flanders,Flanders,F,NL,1.0,5.0,,,,1.0,4104.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,48,40,,0
15066,125233,East Flanders,Flanders,M,NL,25.0,1140.0,6.0,5.0,6.0,8.0,1100.0,45.6,20.0,50.0,50.0,50.0,50.0,50.0,45.833333333333336,50.0,45.833333333333336,42.5,275.0,250.0,275.0,340.0,25.0,50.0,25.0,20.0,71,70,,0
15067,125234,East Flanders,Flanders,M,NL,15.0,640.79,,9.0,2.0,4.0,11.0,42.71933333333333,24.79,50.0,,50.0,50.0,50.0,,38.86555555555555,45.5,50.0,,349.78999999999996,91.0,200.0,,24.79,41.0,50.0,58,50,,0
15068,125235,East Flanders,Flanders,F,NL,3.0,28.0,1.0,,2.0,,467.0,9.333333333333334,6.5,15.0,6.5,,15.0,,6.5,,10.75,,6.5,,21.5,,6.5,,6.5,,62,60,,0
15069,125237,East Flanders,Flanders,M,NL,3.0,150.0,1.0,,2.0,,3032.0,50.0,50.0,50.0,50.0,,50.0,,50.0,,50.0,,50.0,,100.0,,50.0,,50.0,,62,60,,0
15070,125239,East Flanders,Flanders,F,NL,1.0,24.79,,,,1.0,4074.0,24.79,24.79,24.79,,,,24.79,,,,24.79,,,,24.79,,,,24.79,35,30,,0
15071,125242,East Flanders,Flanders,F,NL,7.0,80.0,2.0,1.0,3.0,1.0,908.0,11.428571428571429,10.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,13.333333333333334,10.0,20.0,10.0,40.0,10.0,10.0,10.0,10.0,10.0,51,50,,0
15072,125243,East Flanders,Flanders,F,NL,1.0,123.95,1.0,,,,5051.0,123.95,123.95,123.95,123.95,,,,123.95,,,,123.95,,,,123.95,,,,33,30,,0
15073,125246,Antwerp,Flanders,F,NL,2.0,62.25,1.0,,,1.0,2484.0,31.125,30.0,32.25,30.0,,,32.25,30.0,,,32.25,30.0,,,32.25,30.0,,,32.25,60,60,,0
15074,125247,East Flanders,Flanders,F,NL,6.0,22.5,3.0,2.0,1.0,,231.0,3.75,2.5,5.0,5.0,5.0,2.5,,4.166666666666667,3.75,2.5,,12.5,7.5,2.5,,2.5,2.5,2.5,,48,40,,0
15075,125252,Limburg,Flanders,F,NL,7.0,27.5,1.0,3.0,2.0,1.0,1279.0,3.9285714285714284,1.25,12.0,2.5,2.5,5.0,12.0,2.5,2.0,3.5,12.0,2.5,6.0,7.0,12.0,2.5,1.25,2.0,12.0,37,30,,0
15076,125253,Antwerp,Flanders,M,NL,1.0,80.0,,,,1.0,4104.0,80.0,80.0,80.0,,,,80.0,,,,80.0,,,,80.0,,,,80.0,43,40,,0
15077,125254,Antwerp,Flanders,M,NL,7.0,215.0,3.0,2.0,1.0,1.0,3053.0,30.714285714285715,30.0,32.0,32.0,32.0,30.0,30.0,31.0,31.0,30.0,30.0,93.0,62.0,30.0,30.0,30.0,30.0,30.0,30.0,27,20,,0
15078,125255,Flemish Brabant,Flanders,M,NL,1.0,5.0,,,,1.0,3703.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,90,90,,0
15079,125258,Flemish Brabant,Flanders,M,NL,3.0,86.0,1.0,,,2.0,2838.0,28.666666666666668,25.0,31.0,30.0,,,31.0,30.0,,,28.0,30.0,,,56.0,30.0,,,25.0,73,70,,0
15080,125259,Limburg,Flanders,M,NL,13.0,131.0,3.0,4.0,2.0,4.0,23.0,10.076923076923077,5.0,41.0,10.0,41.0,10.0,15.0,8.333333333333334,14.0,7.5,8.75,25.0,56.0,15.0,35.0,5.0,5.0,5.0,5.0,32,30,,0
15081,125260,Flemish Brabant,Flanders,F,NL,5.0,150.0,1.0,2.0,,2.0,2752.0,30.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,,30.0,30.0,60.0,,60.0,30.0,30.0,,30.0,28,20,,0
15082,125261,East Flanders,Flanders,M,NL,4.0,124.0,2.0,,,2.0,3347.0,31.0,30.0,34.0,34.0,,,30.0,32.0,,,30.0,64.0,,,60.0,30.0,,,30.0,35,30,,0
15083,125262,Limburg,Flanders,F,NL,1.0,40.0,,,,1.0,3714.0,40.0,40.0,40.0,,,,40.0,,,,40.0,,,,40.0,,,,40.0,43,40,,0
15084,125263,Antwerp,Flanders,F,NL,1.0,60.0,,,,1.0,3722.0,60.0,60.0,60.0,,,,60.0,,,,60.0,,,,60.0,,,,60.0,59,50,,0
15085,125264,Antwerp,Flanders,F,NL,1.0,40.0,,,,1.0,3700.0,40.0,40.0,40.0,,,,40.0,,,,40.0,,,,40.0,,,,40.0,60,60,,0
15086,125265,West Flanders,Flanders,M,NL,2.0,36.5,,,1.0,1.0,480.0,18.25,6.5,30.0,,,30.0,6.5,,,30.0,6.5,,,30.0,6.5,,,30.0,6.5,60,60,,0
15087,125266,Antwerp,Flanders,F,NL,5.0,25.0,3.0,,,2.0,3614.0,5.0,5.0,5.0,5.0,,,5.0,5.0,,,5.0,15.0,,,10.0,5.0,,,5.0,31,30,,0
15088,125267,West Flanders,Flanders,M,NL,4.0,30.0,1.0,1.0,1.0,1.0,1634.0,7.5,5.0,10.0,5.0,10.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,10.0,10.0,5.0,39,30,,0
15089,125268,East Flanders,Flanders,M,NL,5.0,289.0,1.0,1.0,2.0,1.0,261.0,57.8,39.0,120.0,39.0,52.0,120.0,39.0,39.0,52.0,79.5,39.0,39.0,52.0,159.0,39.0,39.0,52.0,39.0,39.0,51,50,,0
15090,125269,Limburg,Flanders,M,NL,4.0,100.0,1.0,2.0,,1.0,1742.0,25.0,10.0,30.0,30.0,30.0,,10.0,30.0,30.0,,10.0,30.0,60.0,,10.0,30.0,30.0,,10.0,28,20,,0
15091,125270,East Flanders,Flanders,M,NL,1.0,30.0,,,,1.0,3710.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,67,60,,0
15092,125271,East Flanders,Flanders,F,NL,4.0,120.0,1.0,1.0,1.0,1.0,1651.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,55,50,,0
15093,125272,Antwerp,Flanders,F,NL,12.0,255.32,5.0,3.0,,4.0,1738.0,21.276666666666667,10.0,35.0,35.0,20.0,,20.0,29.064,20.0,,12.5,145.32,60.0,,50.0,20.0,20.0,,10.0,57,50,,0
15094,125273,Flemish Brabant,Flanders,M,NL,11.0,368.0,3.0,3.0,2.0,3.0,1788.0,33.45454545454545,30.0,36.0,36.0,35.0,35.0,35.0,33.333333333333336,33.666666666666664,35.0,32.333333333333336,100.0,101.0,70.0,97.0,30.0,32.0,35.0,30.0,53,50,,0
15095,125276,Flemish Brabant,Flanders,M,NL,5.0,120.0,,1.0,1.0,3.0,3092.0,24.0,10.0,30.0,,30.0,30.0,30.0,,30.0,30.0,20.0,,30.0,30.0,60.0,,30.0,30.0,10.0,32,30,,0
15096,125277,Flemish Brabant,Flanders,F,NL,8.0,231.0,2.0,1.0,1.0,4.0,1098.0,28.875,20.0,42.0,32.0,20.0,30.0,42.0,31.0,20.0,30.0,29.75,62.0,20.0,30.0,119.0,30.0,20.0,30.0,20.0,65,60,,0
15097,125280,Antwerp,Flanders,M,NL,2.0,21.5,,,1.0,1.0,475.0,10.75,6.5,15.0,,,15.0,6.5,,,15.0,6.5,,,15.0,6.5,,,15.0,6.5,80,80,,0
15098,125281,Antwerp,Flanders,F,NL,3.0,172.5,,,2.0,1.0,114.0,57.5,32.5,75.0,,,75.0,65.0,,,53.75,65.0,,,107.5,65.0,,,32.5,65.0,81,80,,0
15099,125282,Limburg,Flanders,M,NL,1.0,10.0,,,,1.0,3706.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,76,70,,0
15100,125283,Limburg,Flanders,M,NL,7.0,210.0,3.0,1.0,1.0,2.0,2842.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,90.0,30.0,30.0,60.0,30.0,30.0,30.0,30.0,39,30,,0
15101,125284,West Flanders,Flanders,M,NL,2.0,35.0,,1.0,,1.0,219.0,17.5,10.0,25.0,,25.0,,10.0,,25.0,,10.0,,25.0,,10.0,,25.0,,10.0,59,50,,0
15102,125286,West Flanders,Flanders,M,NL,1.0,20.0,,,,1.0,3700.0,20.0,20.0,20.0,,,,20.0,,,,20.0,,,,20.0,,,,20.0,41,40,,0
15103,125287,West Flanders,Flanders,M,NL,1.0,25.0,,,,1.0,3717.0,25.0,25.0,25.0,,,,25.0,,,,25.0,,,,25.0,,,,25.0,52,50,,0
15104,125290,East Flanders,Flanders,M,NL,1.0,5.0,,,,1.0,3728.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,25,20,,0
15105,125291,Antwerp,Flanders,F,NL,1.0,10.0,,,,1.0,3708.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,60,60,,0
15106,125292,Antwerp,Flanders,M,NL,1.0,5.0,,,,1.0,3708.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,61,60,,0
15107,125295,Flemish Brabant,Flanders,M,NL,4.0,2124.12,,,,4.0,78.0,531.03,367.65,693.89,,,,693.89,,,,531.03,,,,2124.12,,,,367.65,63,60,,0
15108,125296,Flemish Brabant,Flanders,F,NL,2.0,10.0,1.0,,,1.0,3587.0,5.0,5.0,5.0,5.0,,,5.0,5.0,,,5.0,5.0,,,5.0,5.0,,,5.0,70,70,,0
15109,125297,Limburg,Flanders,F,NL,1.0,5.0,,,,1.0,3703.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,50,50,,0
15110,125298,Limburg,Flanders,F,NL,8.0,180.0,3.0,2.0,,3.0,2119.0,22.5,10.0,30.0,30.0,25.0,,25.0,21.666666666666668,20.0,,25.0,65.0,40.0,,75.0,10.0,15.0,,25.0,41,40,,0
15111,125299,East Flanders,Flanders,M,NL,3.0,98.0,1.0,1.0,,1.0,2781.0,32.666666666666664,15.0,50.0,15.0,33.0,,50.0,15.0,33.0,,50.0,15.0,33.0,,50.0,15.0,33.0,,50.0,64,60,,0
15112,125300,East Flanders,Flanders,M,NL,18.0,439.0,7.0,5.0,3.0,3.0,1014.0,24.38888888888889,20.0,37.0,25.0,32.0,37.0,30.0,22.857142857142858,24.4,27.333333333333332,25.0,160.0,122.0,82.0,75.0,20.0,20.0,20.0,20.0,48,40,,0
15113,125302,Limburg,Flanders,M,NL,6.0,35.0,1.0,3.0,1.0,1.0,2847.0,5.833333333333333,5.0,10.0,10.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,10.0,15.0,5.0,5.0,10.0,5.0,5.0,5.0,32,30,,0
15114,125305,Limburg,Flanders,M,NL,14.0,222.0,5.0,4.0,2.0,3.0,3073.0,15.857142857142858,5.0,32.0,20.0,32.0,15.0,15.0,15.0,20.5,15.0,11.666666666666666,75.0,82.0,30.0,35.0,5.0,5.0,15.0,10.0,68,60,,0
15115,125306,Antwerp,Flanders,F,NL,2.0,70.0,,1.0,,1.0,191.0,35.0,30.0,40.0,,40.0,,30.0,,40.0,,30.0,,40.0,,30.0,,40.0,,30.0,73,70,,0
15116,125307,Antwerp,Flanders,F,NL,1.0,5.0,,,,1.0,3717.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,38,30,,0
15117,125309,Flemish Brabant,Flanders,M,NL,19.0,745.25,1.0,5.0,6.0,7.0,30.0,39.223684210526315,30.0,50.0,32.25,40.0,50.0,50.0,32.25,36.6,37.5,43.57142857142857,32.25,183.0,225.0,305.0,32.25,32.0,30.0,30.0,75,70,,0
15118,125311,Limburg,Flanders,F,NL,2.0,62.25,1.0,,,1.0,3267.0,31.125,30.0,32.25,32.25,,,30.0,32.25,,,30.0,32.25,,,30.0,32.25,,,30.0,53,50,,0
15119,125312,Flemish Brabant,Flanders,M,NL,7.0,220.0,1.0,3.0,,3.0,2468.0,31.428571428571427,30.0,35.0,35.0,30.0,,35.0,35.0,30.0,,31.666666666666668,35.0,90.0,,95.0,35.0,30.0,,30.0,39,30,,0
15120,125313,Limburg,Flanders,F,NL,1.0,30.0,,,,1.0,3720.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,61,60,,0
15121,125314,East Flanders,Flanders,M,NL,16.0,204.0,4.0,5.0,4.0,3.0,3178.0,12.75,5.0,34.0,34.0,20.0,30.0,10.0,14.75,11.0,15.0,10.0,59.0,55.0,60.0,30.0,5.0,5.0,10.0,10.0,78,70,,0
15122,125316,East Flanders,Flanders,M,NL,2.0,55.0,,,1.0,1.0,2707.0,27.5,25.0,30.0,,,30.0,25.0,,,30.0,25.0,,,30.0,25.0,,,30.0,25.0,28,20,,0
15123,125318,Flemish Brabant,Flanders,M,NL,1.0,10.0,,,,1.0,3685.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,41,40,,0
15124,125319,East Flanders,Flanders,M,NL,5.0,156.0,2.0,1.0,,2.0,3171.0,31.2,30.0,35.0,35.0,30.0,,31.0,32.5,30.0,,30.5,65.0,30.0,,61.0,30.0,30.0,,30.0,34,30,,0
15125,125321,East Flanders,Flanders,M,NL,15.0,722.925,1.0,7.0,2.0,5.0,224.0,48.195,39.0,135.0,45.5,65.0,135.0,41.6,45.5,42.714285714285715,90.4125,39.519999999999996,45.5,299.0,180.825,197.6,45.5,39.0,45.825,39.0,99,90,,0
15126,125322,Limburg,Flanders,M,NL,4.0,20.0,1.0,,1.0,2.0,2140.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,10.0,5.0,,5.0,5.0,39,30,,0
15127,125325,West Flanders,Flanders,F,NL,7.0,32.5,3.0,3.0,,1.0,2189.0,4.642857142857143,2.5,5.0,5.0,5.0,,5.0,5.0,4.166666666666667,,5.0,15.0,12.5,,5.0,5.0,2.5,,5.0,42,40,,0
15128,125327,Flemish Brabant,Flanders,M,NL,4.0,110.0,1.0,1.0,,2.0,3130.0,27.5,20.0,30.0,30.0,30.0,,30.0,30.0,30.0,,25.0,30.0,30.0,,50.0,30.0,30.0,,20.0,69,60,,0
15129,125328,Limburg,Flanders,F,NL,6.0,192.0,1.0,1.0,1.0,3.0,910.0,32.0,20.0,41.0,30.0,30.0,41.0,41.0,30.0,30.0,41.0,30.333333333333332,30.0,30.0,41.0,91.0,30.0,30.0,41.0,20.0,47,40,,0
15130,125329,Flemish Brabant,Flanders,F,NL,6.0,169.0,5.0,,,1.0,1006.0,28.166666666666668,10.0,40.0,40.0,,,30.0,27.8,,,30.0,139.0,,,30.0,10.0,,,30.0,50,50,,0
15131,125330,Antwerp,Flanders,M,NL,3.0,90.0,1.0,,,2.0,3345.0,30.0,30.0,30.0,30.0,,,30.0,30.0,,,30.0,30.0,,,60.0,30.0,,,30.0,59,50,,0
15132,125331,West Flanders,Flanders,M,NL,10.0,100.0,1.0,3.0,2.0,4.0,1719.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,20.0,40.0,10.0,10.0,10.0,10.0,92,90,,0
15133,125332,East Flanders,Flanders,M,NL,1.0,5.0,,,,1.0,4103.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,37,30,,0
15134,125333,Antwerp,Flanders,M,NL,3.0,93.0,,,1.0,2.0,2712.0,31.0,30.0,33.0,,,33.0,30.0,,,33.0,30.0,,,33.0,60.0,,,33.0,30.0,35,30,,0
15135,125336,Antwerp,Flanders,M,NL,3.0,20.0,1.0,,,2.0,3617.0,6.666666666666667,5.0,10.0,5.0,,,10.0,5.0,,,7.5,5.0,,,15.0,5.0,,,5.0,95,90,,0
15136,125338,Flemish Brabant,Flanders,F,NL,7.0,84.0,2.0,1.0,,4.0,2932.0,12.0,12.0,12.0,12.0,12.0,,12.0,12.0,12.0,,12.0,24.0,12.0,,48.0,12.0,12.0,,12.0,68,60,,0
15137,125339,East Flanders,Flanders,F,NL,11.0,389.25,4.0,5.0,,2.0,198.0,35.38636363636363,30.0,41.0,41.0,41.0,,39.0,38.8125,33.0,,34.5,155.25,165.0,,69.0,32.25,30.0,,30.0,64,60,,0
15138,125341,Flemish Brabant,Flanders,M,NL,8.0,230.0,3.0,1.0,1.0,3.0,2259.0,28.75,20.0,35.0,30.0,35.0,30.0,35.0,30.0,35.0,30.0,25.0,90.0,35.0,30.0,75.0,30.0,35.0,30.0,20.0,56,50,,0
15139,125342,West Flanders,Flanders,F,NL,10.0,214.0,,3.0,4.0,3.0,552.0,21.4,5.0,39.0,,39.0,30.0,20.0,,24.666666666666668,26.25,11.666666666666666,,74.0,105.0,35.0,,10.0,20.0,5.0,93,90,,0
15140,125343,West Flanders,Flanders,F,NL,3.0,65.0,1.0,,,2.0,3351.0,21.666666666666668,10.0,30.0,25.0,,,30.0,25.0,,,20.0,25.0,,,40.0,25.0,,,10.0,68,60,,0
15141,125345,Antwerp,Flanders,F,NL,1.0,50.0,,,,1.0,3725.0,50.0,50.0,50.0,,,,50.0,,,,50.0,,,,50.0,,,,50.0,49,40,,0
15142,125346,Antwerp,Flanders,M,NL,8.0,80.0,,1.0,2.0,5.0,2689.0,10.0,5.0,20.0,,10.0,10.0,20.0,,10.0,10.0,10.0,,10.0,20.0,50.0,,10.0,10.0,5.0,53,50,,0
15143,125347,Antwerp,Flanders,F,NL,1.0,30.0,,,,1.0,3713.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,52,50,,0
15144,125348,Flemish Brabant,Flanders,F,NL,3.0,20.0,1.0,1.0,,1.0,1699.0,6.666666666666667,5.0,10.0,5.0,5.0,,10.0,5.0,5.0,,10.0,5.0,5.0,,10.0,5.0,5.0,,10.0,87,80,,0
15145,125351,West Flanders,Flanders,F,NL,1.0,25.0,,,,1.0,3724.0,25.0,25.0,25.0,,,,25.0,,,,25.0,,,,25.0,,,,25.0,49,40,,0
15146,125357,Antwerp,Flanders,M,NL,3.0,75.0,1.0,,,2.0,3012.0,25.0,15.0,30.0,15.0,,,30.0,15.0,,,30.0,15.0,,,60.0,15.0,,,30.0,38,30,,0
15147,125358,Antwerp,Flanders,F,NL,1.0,10.0,,,,1.0,3715.0,10.0,10.0,10.0,,,,10.0,,,,10.0,,,,10.0,,,,10.0,29,20,,0
15148,125360,Flemish Brabant,Flanders,M,NL,1.0,25.0,,,,1.0,3708.0,25.0,25.0,25.0,,,,25.0,,,,25.0,,,,25.0,,,,25.0,30,30,,0
15149,125361,Flemish Brabant,Flanders,F,NL,1.0,61.8,,,,1.0,4103.0,61.8,61.8,61.8,,,,61.8,,,,61.8,,,,61.8,,,,61.8,32,30,,0
15150,125362,Limburg,Flanders,F,NL,3.0,110.0,1.0,,1.0,1.0,310.0,36.666666666666664,32.5,45.0,32.5,,45.0,32.5,32.5,,45.0,32.5,32.5,,45.0,32.5,32.5,,45.0,32.5,61,60,,0
15151,125365,East Flanders,Flanders,M,NL,1.0,7.5,,,,1.0,3724.0,7.5,7.5,7.5,,,,7.5,,,,7.5,,,,7.5,,,,7.5,57,50,,0
15152,125368,Limburg,Flanders,F,NL,18.0,625.0,5.0,7.0,4.0,2.0,1304.0,34.72222222222222,30.0,35.0,35.0,35.0,35.0,35.0,35.0,34.285714285714285,35.0,35.0,175.0,240.0,140.0,70.0,35.0,30.0,35.0,35.0,26,20,,0
15153,125371,Limburg,Flanders,F,NL,1.0,30.0,,,,1.0,3717.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,51,50,,0
15154,125374,Antwerp,Flanders,M,NL,12.0,245.0,4.0,4.0,1.0,3.0,2020.0,20.416666666666668,10.0,30.0,30.0,30.0,30.0,30.0,20.0,21.25,30.0,16.666666666666668,80.0,85.0,30.0,50.0,10.0,10.0,30.0,10.0,29,20,,0
15155,125377,East Flanders,Flanders,F,NL,1.0,25.0,,,,1.0,3721.0,25.0,25.0,25.0,,,,25.0,,,,25.0,,,,25.0,,,,25.0,33,30,,0
15156,125379,West Flanders,Flanders,F,NL,8.0,237.0,2.0,4.0,1.0,1.0,910.0,29.625,15.0,40.0,30.0,32.0,40.0,30.0,22.5,30.5,40.0,30.0,45.0,122.0,40.0,30.0,15.0,30.0,40.0,30.0,30,30,,0
15157,125381,Antwerp,Flanders,F,NL,3.0,190.0,2.0,,,1.0,3595.0,63.333333333333336,30.0,125.0,125.0,,,30.0,80.0,,,30.0,160.0,,,30.0,35.0,,,30.0,84,80,,0
15158,125382,Flemish Brabant,Flanders,F,NL,1.0,30.0,,,,1.0,3715.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,43,40,,0
15159,125383,Limburg,Flanders,M,NL,8.0,270.0,,5.0,1.0,2.0,976.0,33.75,30.0,41.0,,41.0,30.0,30.0,,36.0,30.0,30.0,,180.0,30.0,60.0,,30.0,30.0,30.0,37,30,,0
15160,125384,West Flanders,Flanders,M,NL,9.0,972.8,,3.0,2.0,4.0,533.0,108.08888888888889,4.8,124.0,,124.0,124.0,124.0,,116.0,64.4,124.0,,348.0,128.8,496.0,,100.0,4.8,124.0,51,50,,0
15161,125385,West Flanders,Flanders,F,NL,9.0,374.0,3.0,1.0,2.0,3.0,1002.0,41.55555555555556,30.0,100.0,100.0,41.0,43.0,32.0,56.0,41.0,36.5,30.666666666666668,168.0,41.0,73.0,92.0,32.0,41.0,30.0,30.0,60,60,,0
15162,125386,Antwerp,Flanders,M,NL,2.0,60.0,,1.0,,1.0,3539.0,30.0,30.0,30.0,,30.0,,30.0,,30.0,,30.0,,30.0,,30.0,,30.0,,30.0,82,80,,0
15163,125390,West Flanders,Flanders,M,NL,2.0,200.0,1.0,,,1.0,3264.0,100.0,100.0,100.0,100.0,,,100.0,100.0,,,100.0,100.0,,,100.0,100.0,,,100.0,45,40,,0
15164,125394,Antwerp,Flanders,M,NL,7.0,162.0,3.0,1.0,2.0,1.0,96.0,23.142857142857142,13.0,52.0,52.0,13.0,45.0,13.0,26.0,13.0,29.0,13.0,78.0,13.0,58.0,13.0,13.0,13.0,13.0,13.0,70,70,,0
15165,125395,Antwerp,Flanders,M,NL,4.0,45.0,,,1.0,3.0,2630.0,11.25,5.0,20.0,,,10.0,20.0,,,10.0,11.666666666666666,,,10.0,35.0,,,10.0,5.0,75,70,,0
15166,125396,East Flanders,Flanders,F,NL,5.0,182.0,2.0,1.0,,2.0,38.0,36.4,30.0,41.0,40.0,40.0,,41.0,35.5,40.0,,35.5,71.0,40.0,,71.0,31.0,40.0,,30.0,41,40,,0
15167,125397,Flemish Brabant,Flanders,M,NL,2.0,200.0,1.0,,,1.0,3575.0,100.0,100.0,100.0,100.0,,,100.0,100.0,,,100.0,100.0,,,100.0,100.0,,,100.0,27,20,,0
15168,125398,East Flanders,Flanders,F,NL,12.0,369.4,4.0,2.0,2.0,4.0,199.0,30.78333333333333,13.0,60.0,42.9,32.5,60.0,39.0,30.225,22.75,39.75,30.875,120.9,45.5,79.5,123.5,19.5,13.0,19.5,19.5,62,60,,0
15169,125399,Antwerp,Flanders,M,NL,4.0,30.0,1.0,2.0,,1.0,3137.0,7.5,5.0,10.0,5.0,10.0,,10.0,5.0,7.5,,10.0,5.0,15.0,,10.0,5.0,5.0,,10.0,37,30,,0
15170,125401,Antwerp,Flanders,F,NL,1.0,30.0,,,,1.0,3716.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,30.0,,,,30.0,52,50,,0
15171,125403,Antwerp,Flanders,M,NL,5.0,35.0,4.0,,,1.0,1758.0,7.0,5.0,10.0,10.0,,,10.0,6.25,,,10.0,25.0,,,10.0,5.0,,,10.0,44,40,,0
15172,125405,West Flanders,Flanders,M,NL,2.0,133.0,,1.0,,1.0,191.0,66.5,33.0,100.0,,100.0,,33.0,,100.0,,33.0,,100.0,,33.0,,100.0,,33.0,67,60,,0
15173,125406,Limburg,Flanders,M,NL,6.0,87.5,3.0,1.0,1.0,1.0,2858.0,14.583333333333334,12.5,25.0,12.5,12.5,12.5,25.0,12.5,12.5,12.5,25.0,37.5,12.5,12.5,25.0,12.5,12.5,12.5,25.0,65,60,,0
15174,125407,East Flanders,Flanders,F,NL,2.0,40.4,,,1.0,1.0,477.0,20.2,10.4,30.0,,,30.0,10.4,,,30.0,10.4,,,30.0,10.4,,,30.0,10.4,89,80,,0
15175,125408,Antwerp,Flanders,M,NL,1.0,160.7,,,,1.0,4101.0,160.7,160.7,160.7,,,,160.7,,,,160.7,,,,160.7,,,,160.7,39,30,,0
15176,125409,East Flanders,Flanders,M,NL,1.0,50.0,,,,1.0,3713.0,50.0,50.0,50.0,,,,50.0,,,,50.0,,,,50.0,,,,50.0,32,30,,0
15177,125411,Limburg,Flanders,F,NL,1.0,5.0,,,,1.0,3706.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,45,40,,0
15178,125413,Flemish Brabant,Flanders,F,NL,2.0,25.0,,,1.0,1.0,3420.0,12.5,12.5,12.5,,,12.5,12.5,,,12.5,12.5,,,12.5,12.5,,,12.5,12.5,33,30,,0
15179,125416,West Flanders,Flanders,M,NL,5.0,150.0,1.0,2.0,,2.0,2016.0,30.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,,30.0,30.0,60.0,,60.0,30.0,30.0,,30.0,83,80,,0
15180,125419,Limburg,Flanders,M,NL,2.0,14.0,,1.0,,1.0,3491.0,7.0,7.0,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,30,30,,0
15181,125421,Limburg,Flanders,M,NL,1.0,5.0,,,,1.0,3724.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,5.0,,,,5.0,32,30,,0
15182,125423,Antwerp,Flanders,F,NL,4.0,60.5,1.0,1.0,,2.0,3136.0,15.125,10.0,30.5,30.5,10.0,,10.0,30.5,10.0,,10.0,30.5,10.0,,20.0,30.5,10.0,,10.0,43,40,,0
15183,125425,Flemish Brabant,Flanders,F,NL,3.0,90.0,,,,3.0,3004.0,30.0,30.0,30.0,,,,30.0,,,,30.0,,,,90.0,,,,30.0,44,40,,0
15184,125426,West Flanders,Flanders,F,NL,11.0,248.0,3.0,3.0,3.0,2.0,888.0,22.545454545454547,10.0,35.0,33.0,30.0,30.0,35.0,17.666666666666668,23.333333333333332,26.666666666666668,22.5,53.0,70.0,80.0,45.0,10.0,10.0,20.0,10.0,71,70,,0
